MovementID,Timestamp,DrugID,BatchID,MovementType,Quantity,ReferenceID,DataSource,DataStatus,NotOperationalEvidence
M000013265,2024-01-10T19:01:00,D0039,B000039,SALE,-1,SALE00013118,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013266,2024-01-10T10:45:00,D0041,B000041,SALE,-1,SALE00013119,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013267,2024-01-10T10:59:00,D0042,B000168,SALE,-7,SALE00013120,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013268,2024-01-10T11:13:00,D0043,B000188,SALE,-10,SALE00013121,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013269,2024-01-10T09:27:00,D0044,B000044,SALE,-1,SALE00013122,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013270,2024-01-10T18:53:00,D0046,B000190,SALE,-4,SALE00013123,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013271,2024-01-10T20:34:00,D0047,B000197,SALE,-1,SALE00013124,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013272,2024-01-10T12:45:00,D0048,B000193,SALE,-6,SALE00013125,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013273,2024-01-10T18:37:00,D0049,B000179,SALE,-2,SALE00013126,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013274,2024-01-10T21:16:00,D0050,B000194,SALE,-3,SALE00013127,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013275,2024-01-11,D0018,B000198,PURCHASE_RECEIPT,426,P0000149,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013276,2024-01-11T13:52:00,D0001,B000181,SALE,-4,SALE00013128,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013277,2024-01-11T21:23:00,D0002,B000002,SALE,-1,SALE00013129,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013278,2024-01-11T19:35:00,D0003,B000196,SALE,-2,SALE00013130,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013279,2024-01-11T17:54:00,D0004,B000004,SALE,-1,SALE00013131,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013280,2024-01-11T20:58:00,D0005,B000185,SALE,-6,SALE00013132,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013281,2024-01-11T19:01:00,D0006,B000195,SALE,-3,SALE00013133,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013282,2024-01-11T15:31:00,D0007,B000187,SALE,-4,SALE00013134,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013283,2024-01-11T14:29:00,D0008,B000008,SALE,-1,SALE00013135,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013284,2024-01-11T18:23:00,D0009,B000175,SALE,-5,SALE00013136,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013285,2024-01-11T21:36:00,D0010,B000183,SALE,-1,SALE00013137,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013286,2024-01-11T20:38:00,D0011,B000189,SALE,-4,SALE00013138,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013287,2024-01-11T14:23:00,D0014,B000174,SALE,-1,SALE00013139,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013288,2024-01-11T10:38:00,D0016,B000177,SALE,-8,SALE00013140,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013289,2024-01-11T20:50:00,D0017,B000017,SALE,-2,SALE00013141,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013290,2024-01-11T17:22:00,D0018,B000198,SALE,-8,SALE00013142,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013291,2024-01-11T09:44:00,D0021,B000173,SALE,-8,SALE00013143,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013292,2024-01-11T16:40:00,D0022,B000171,SALE,-1,SALE00013144,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013293,2024-01-11T12:34:00,D0024,B000180,SALE,-2,SALE00013145,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013294,2024-01-11T13:49:00,D0025,B000025,SALE,-1,SALE00013146,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013295,2024-01-11T11:26:00,D0027,B000176,SALE,-9,SALE00013147,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013296,2024-01-11T21:29:00,D0028,B000028,SALE,-1,SALE00013148,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013297,2024-01-11T08:35:00,D0029,B000169,SALE,-5,SALE00013149,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013298,2024-01-11T08:09:00,D0030,B000030,SALE,-1,SALE00013150,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013299,2024-01-11T10:23:00,D0031,B000184,SALE,-1,SALE00013151,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013300,2024-01-11T11:22:00,D0032,B000191,SALE,-3,SALE00013152,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013301,2024-01-11T15:04:00,D0033,B000172,SALE,-1,SALE00013153,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013302,2024-01-11T17:45:00,D0034,B000178,SALE,-3,SALE00013154,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013303,2024-01-11T10:47:00,D0035,B000192,SALE,-8,SALE00013155,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013304,2024-01-11T10:59:00,D0037,B000186,SALE,-1,SALE00013156,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013305,2024-01-11T15:44:00,D0038,B000182,SALE,-4,SALE00013157,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013306,2024-01-11T12:40:00,D0039,B000039,SALE,-1,SALE00013158,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013307,2024-01-11T20:43:00,D0042,B000168,SALE,-8,SALE00013159,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013308,2024-01-11T09:18:00,D0043,B000188,SALE,-12,SALE00013160,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013309,2024-01-11T11:22:00,D0046,B000190,SALE,-3,SALE00013161,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013310,2024-01-11T17:16:00,D0047,B000197,SALE,-1,SALE00013162,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013311,2024-01-11T17:32:00,D0048,B000193,SALE,-7,SALE00013163,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013312,2024-01-11T13:40:00,D0049,B000179,SALE,-2,SALE00013164,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013313,2024-01-11T19:53:00,D0050,B000194,SALE,-2,SALE00013165,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013314,2024-01-12,D0017,B000199,PURCHASE_RECEIPT,50,P0000145,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013315,2024-01-12,D0029,B000200,PURCHASE_RECEIPT,257,P0000146,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013316,2024-01-12T19:24:00,D0001,B000181,SALE,-8,SALE00013166,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013317,2024-01-12T10:14:00,D0003,B000196,SALE,-4,SALE00013167,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013318,2024-01-12T18:06:00,D0005,B000185,SALE,-6,SALE00013168,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013319,2024-01-12T18:35:00,D0006,B000195,SALE,-2,SALE00013169,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013320,2024-01-12T12:51:00,D0007,B000187,SALE,-3,SALE00013170,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013321,2024-01-12T17:31:00,D0008,B000008,SALE,-1,SALE00013171,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013322,2024-01-12T13:58:00,D0009,B000175,SALE,-4,SALE00013172,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013323,2024-01-12T18:29:00,D0010,B000183,SALE,-1,SALE00013173,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013324,2024-01-12T17:08:00,D0011,B000189,SALE,-5,SALE00013174,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013325,2024-01-12T15:52:00,D0014,B000174,SALE,-1,SALE00013175,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013326,2024-01-12T13:33:00,D0016,B000177,SALE,-6,SALE00013176,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013327,2024-01-12T15:35:00,D0017,B000199,SALE,-1,SALE00013177,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013328,2024-01-12T13:00:00,D0018,B000198,SALE,-5,SALE00013178,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013329,2024-01-12T11:12:00,D0019,B000019,SALE,-1,SALE00013179,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013330,2024-01-12T20:02:00,D0021,B000173,SALE,-5,SALE00013180,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013331,2024-01-12T17:38:00,D0024,B000180,SALE,-2,SALE00013181,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013332,2024-01-12T16:34:00,D0027,B000176,SALE,-9,SALE00013182,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013333,2024-01-12T11:11:00,D0029,B000200,SALE,-6,SALE00013183,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013334,2024-01-12T17:35:00,D0030,B000030,SALE,-1,SALE00013184,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013335,2024-01-12T14:55:00,D0031,B000184,SALE,-1,SALE00013185,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013336,2024-01-12T20:29:00,D0032,B000191,SALE,-3,SALE00013186,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013337,2024-01-12T16:46:00,D0033,B000172,SALE,-1,SALE00013187,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013338,2024-01-12T15:16:00,D0034,B000178,SALE,-2,SALE00013188,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013339,2024-01-12T10:10:00,D0035,B000192,SALE,-8,SALE00013189,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013340,2024-01-12T20:36:00,D0036,B000036,SALE,-1,SALE00013190,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013341,2024-01-12T12:31:00,D0037,B000186,SALE,-1,SALE00013191,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013342,2024-01-12T15:05:00,D0038,B000182,SALE,-4,SALE00013192,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013343,2024-01-12T17:54:00,D0039,B000039,SALE,-1,SALE00013193,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013344,2024-01-12T09:27:00,D0040,B000040,SALE,-1,SALE00013194,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013345,2024-01-12T09:56:00,D0041,B000041,SALE,-1,SALE00013195,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013346,2024-01-12T12:46:00,D0042,B000168,SALE,-12,SALE00013196,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013347,2024-01-12T17:21:00,D0043,B000188,SALE,-6,SALE00013197,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013348,2024-01-12T13:31:00,D0046,B000190,SALE,-4,SALE00013198,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013349,2024-01-12T09:47:00,D0048,B000193,SALE,-10,SALE00013199,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013350,2024-01-12T20:55:00,D0049,B000179,SALE,-2,SALE00013200,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013351,2024-01-12T09:29:00,D0050,B000194,SALE,-4,SALE00013201,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013352,2024-01-13T08:32:00,D0001,B000181,SALE,-10,SALE00013202,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013353,2024-01-13T10:53:00,D0003,B000196,SALE,-2,SALE00013203,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013354,2024-01-13T14:00:00,D0005,B000185,SALE,-6,SALE00013204,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013355,2024-01-13T10:44:00,D0006,B000195,SALE,-1,SALE00013205,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013356,2024-01-13T10:52:00,D0007,B000187,SALE,-4,SALE00013206,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013357,2024-01-13T13:02:00,D0008,B000008,SALE,-1,SALE00013207,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013358,2024-01-13T19:26:00,D0009,B000175,SALE,-7,SALE00013208,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013359,2024-01-13T11:18:00,D0011,B000189,SALE,-4,SALE00013209,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013360,2024-01-13T10:21:00,D0013,B000013,SALE,-1,SALE00013210,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013361,2024-01-13T10:02:00,D0016,B000177,SALE,-7,SALE00013211,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013362,2024-01-13T17:58:00,D0018,B000198,SALE,-8,SALE00013212,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013363,2024-01-13T08:41:00,D0021,B000173,SALE,-8,SALE00013213,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013364,2024-01-13T09:53:00,D0022,B000171,SALE,-1,SALE00013214,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013365,2024-01-13T20:08:00,D0024,B000180,SALE,-1,SALE00013215,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013366,2024-01-13T21:36:00,D0026,B000026,SALE,-1,SALE00013216,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013367,2024-01-13T21:02:00,D0027,B000176,SALE,-7,SALE00013217,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013368,2024-01-13T13:59:00,D0029,B000200,SALE,-4,SALE00013218,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013369,2024-01-13T13:25:00,D0030,B000030,SALE,-1,SALE00013219,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013370,2024-01-13T09:43:00,D0031,B000184,SALE,-1,SALE00013220,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013371,2024-01-13T12:33:00,D0032,B000191,SALE,-2,SALE00013221,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013372,2024-01-13T14:52:00,D0034,B000178,SALE,-1,SALE00013222,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013373,2024-01-13T20:35:00,D0035,B000192,SALE,-6,SALE00013223,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013374,2024-01-13T14:32:00,D0037,B000186,SALE,-1,SALE00013224,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013375,2024-01-13T21:15:00,D0038,B000182,SALE,-3,SALE00013225,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013376,2024-01-13T18:59:00,D0039,B000039,SALE,-1,SALE00013226,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013377,2024-01-13T15:30:00,D0040,B000040,SALE,-1,SALE00013227,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013378,2024-01-13T18:20:00,D0041,B000041,SALE,-1,SALE00013228,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013379,2024-01-13T18:27:00,D0042,B000168,SALE,-5,SALE00013229,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013380,2024-01-13T13:07:00,D0043,B000188,SALE,-8,SALE00013230,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013381,2024-01-13T18:04:00,D0046,B000190,SALE,-3,SALE00013231,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013382,2024-01-13T11:04:00,D0047,B000197,SALE,-1,SALE00013232,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013383,2024-01-13T16:35:00,D0048,B000193,SALE,-6,SALE00013233,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013384,2024-01-13T17:44:00,D0049,B000179,SALE,-1,SALE00013234,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013385,2024-01-13T10:47:00,D0050,B000194,SALE,-3,SALE00013235,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013386,2024-01-14T20:48:00,D0001,B000181,SALE,-6,SALE00013236,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013387,2024-01-14T14:40:00,D0003,B000196,SALE,-2,SALE00013237,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013388,2024-01-14T13:36:00,D0005,B000185,SALE,-9,SALE00013238,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013389,2024-01-14T21:42:00,D0006,B000195,SALE,-1,SALE00013239,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013390,2024-01-14T14:06:00,D0007,B000187,SALE,-2,SALE00013240,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013391,2024-01-14T13:42:00,D0008,B000008,SALE,-1,SALE00013241,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013392,2024-01-14T18:49:00,D0009,B000175,SALE,-6,SALE00013242,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013393,2024-01-14T11:35:00,D0010,B000183,SALE,-1,SALE00013243,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013394,2024-01-14T19:56:00,D0011,B000189,SALE,-4,SALE00013244,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013395,2024-01-14T12:38:00,D0014,B000174,SALE,-1,SALE00013245,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013396,2024-01-14T10:56:00,D0016,B000177,SALE,-7,SALE00013246,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013397,2024-01-14T14:40:00,D0017,B000199,SALE,-1,SALE00013247,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013398,2024-01-14T09:11:00,D0018,B000198,SALE,-7,SALE00013248,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013399,2024-01-14T10:18:00,D0021,B000173,SALE,-7,SALE00013249,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013400,2024-01-14T21:06:00,D0022,B000171,SALE,-1,SALE00013250,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013401,2024-01-14T17:56:00,D0024,B000180,SALE,-3,SALE00013251,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013402,2024-01-14T10:17:00,D0026,B000026,SALE,-1,SALE00013252,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013403,2024-01-14T20:01:00,D0027,B000176,SALE,-9,SALE00013253,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013404,2024-01-14T11:58:00,D0029,B000200,SALE,-4,SALE00013254,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013405,2024-01-14T13:29:00,D0031,B000184,SALE,-1,SALE00013255,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013406,2024-01-14T12:31:00,D0032,B000191,SALE,-3,SALE00013256,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013407,2024-01-14T21:20:00,D0034,B000178,SALE,-2,SALE00013257,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013408,2024-01-14T18:34:00,D0035,B000192,SALE,-5,SALE00013258,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013409,2024-01-14T20:24:00,D0037,B000186,SALE,-1,SALE00013259,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013410,2024-01-14T15:30:00,D0038,B000182,SALE,-3,SALE00013260,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013411,2024-01-14T12:13:00,D0039,B000039,SALE,-1,SALE00013261,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013412,2024-01-14T19:21:00,D0041,B000041,SALE,-1,SALE00013262,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013413,2024-01-14T11:36:00,D0042,B000168,SALE,-5,SALE00013263,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013414,2024-01-14T08:48:00,D0043,B000188,SALE,-8,SALE00013264,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013415,2024-01-14T14:02:00,D0046,B000190,SALE,-5,SALE00013265,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013416,2024-01-14T17:31:00,D0048,B000193,SALE,-9,SALE00013266,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013417,2024-01-14T19:34:00,D0049,B000179,SALE,-2,SALE00013267,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013418,2024-01-14T19:20:00,D0050,B000194,SALE,-3,SALE00013268,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013419,2024-01-15,D0042,B000201,PURCHASE_RECEIPT,455,P0000150,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013420,2024-01-15T09:40:00,D0001,B000181,SALE,-6,SALE00013269,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013421,2024-01-15T10:48:00,D0003,B000196,SALE,-3,SALE00013270,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013422,2024-01-15T16:49:00,D0004,B000004,SALE,-1,SALE00013271,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013423,2024-01-15T14:52:00,D0005,B000185,SALE,-7,SALE00013272,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013424,2024-01-15T16:55:00,D0006,B000195,SALE,-1,SALE00013273,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013425,2024-01-15T20:33:00,D0007,B000187,SALE,-2,SALE00013274,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013426,2024-01-15T13:27:00,D0008,B000008,SALE,-1,SALE00013275,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013427,2024-01-15T15:24:00,D0009,B000175,SALE,-2,SALE00013276,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013428,2024-01-15T17:04:00,D0010,B000183,SALE,-1,SALE00013277,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013429,2024-01-15T11:51:00,D0011,B000189,SALE,-4,SALE00013278,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013430,2024-01-15T13:39:00,D0014,B000174,SALE,-1,SALE00013279,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013431,2024-01-15T19:23:00,D0016,B000177,SALE,-8,SALE00013280,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013432,2024-01-15T15:59:00,D0017,B000199,SALE,-1,SALE00013281,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013433,2024-01-15T15:54:00,D0018,B000198,SALE,-8,SALE00013282,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013434,2024-01-15T15:28:00,D0021,B000173,SALE,-9,SALE00013283,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013435,2024-01-15T21:58:00,D0022,B000171,SALE,-1,SALE00013284,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013436,2024-01-15T09:47:00,D0024,B000180,SALE,-2,SALE00013285,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013437,2024-01-15T17:18:00,D0026,B000026,SALE,-1,SALE00013286,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013438,2024-01-15T20:19:00,D0027,B000176,SALE,-7,SALE00013287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013439,2024-01-15T21:49:00,D0028,B000028,SALE,-1,SALE00013288,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013440,2024-01-15T08:23:00,D0029,B000200,SALE,-4,SALE00013289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013441,2024-01-15T08:50:00,D0030,B000030,SALE,-1,SALE00013290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013442,2024-01-15T16:50:00,D0031,B000184,SALE,-1,SALE00013291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013443,2024-01-15T21:27:00,D0032,B000191,SALE,-2,SALE00013292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013444,2024-01-15T21:16:00,D0033,B000172,SALE,-1,SALE00013293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013445,2024-01-15T17:32:00,D0034,B000178,SALE,-1,SALE00013294,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013446,2024-01-15T19:14:00,D0035,B000192,SALE,-7,SALE00013295,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013447,2024-01-15T11:32:00,D0037,B000186,SALE,-1,SALE00013296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013448,2024-01-15T09:34:00,D0038,B000182,SALE,-4,SALE00013297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013449,2024-01-15T12:21:00,D0039,B000039,SALE,-2,SALE00013298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013450,2024-01-15T20:29:00,D0041,B000041,SALE,-1,SALE00013299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013451,2024-01-15T20:08:00,D0042,B000201,SALE,-9,SALE00013300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013452,2024-01-15T18:57:00,D0043,B000188,SALE,-8,SALE00013301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013453,2024-01-15T13:29:00,D0044,B000044,SALE,-1,SALE00013302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013454,2024-01-15T19:22:00,D0046,B000190,SALE,-4,SALE00013303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013455,2024-01-15T18:46:00,D0047,B000197,SALE,-1,SALE00013304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013456,2024-01-15T21:35:00,D0048,B000193,SALE,-8,SALE00013305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013457,2024-01-15T08:37:00,D0049,B000179,SALE,-1,SALE00013306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013458,2024-01-15T19:05:00,D0050,B000194,SALE,-2,SALE00013307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013459,2024-01-16,D0016,B000202,PURCHASE_RECEIPT,356,P0000152,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013460,2024-01-16T17:20:00,D0001,B000181,SALE,-8,SALE00013308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013461,2024-01-16T13:31:00,D0003,B000196,SALE,-4,SALE00013309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013462,2024-01-16T20:36:00,D0005,B000185,SALE,-6,SALE00013310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013463,2024-01-16T08:20:00,D0006,B000195,SALE,-2,SALE00013311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013464,2024-01-16T19:46:00,D0007,B000187,SALE,-3,SALE00013312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000013465,2024-01-16T14:20:00,D0008,B000008,SALE,-1,SALE00013313,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
