RequestID,Timestamp,DrugID,RequestedQuantity,FulfilledQuantity,UnfulfilledQuantity,DataSource,DataStatus,NotOperationalEvidence
R00003431,2023-04-04,D0018,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003432,2023-04-04,D0021,13,13,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003433,2023-04-04,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003434,2023-04-04,D0024,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003435,2023-04-04,D0027,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003436,2023-04-04,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003437,2023-04-04,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003438,2023-04-04,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003439,2023-04-04,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003440,2023-04-04,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003441,2023-04-04,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003442,2023-04-04,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003443,2023-04-04,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003444,2023-04-04,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003445,2023-04-04,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003446,2023-04-04,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003447,2023-04-04,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003448,2023-04-04,D0043,13,13,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003449,2023-04-04,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003450,2023-04-04,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003451,2023-04-04,D0048,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003452,2023-04-04,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003453,2023-04-04,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003454,2023-04-05,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003455,2023-04-05,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003456,2023-04-05,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003457,2023-04-05,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003458,2023-04-05,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003459,2023-04-05,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003460,2023-04-05,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003461,2023-04-05,D0009,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003462,2023-04-05,D0010,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003463,2023-04-05,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003464,2023-04-05,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003465,2023-04-05,D0016,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003466,2023-04-05,D0018,14,14,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003467,2023-04-05,D0020,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003468,2023-04-05,D0021,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003469,2023-04-05,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003470,2023-04-05,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003471,2023-04-05,D0027,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003472,2023-04-05,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003473,2023-04-05,D0029,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003474,2023-04-05,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003475,2023-04-05,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003476,2023-04-05,D0032,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003477,2023-04-05,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003478,2023-04-05,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003479,2023-04-05,D0035,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003480,2023-04-05,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003481,2023-04-05,D0037,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003482,2023-04-05,D0038,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003483,2023-04-05,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003484,2023-04-05,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003485,2023-04-05,D0042,15,15,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003486,2023-04-05,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003487,2023-04-05,D0045,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003488,2023-04-05,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003489,2023-04-05,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003490,2023-04-05,D0048,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003491,2023-04-05,D0049,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003492,2023-04-05,D0050,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003493,2023-04-06,D0001,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003494,2023-04-06,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003495,2023-04-06,D0005,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003496,2023-04-06,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003497,2023-04-06,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003498,2023-04-06,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003499,2023-04-06,D0009,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003500,2023-04-06,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003501,2023-04-06,D0011,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003502,2023-04-06,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003503,2023-04-06,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003504,2023-04-06,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003505,2023-04-06,D0018,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003506,2023-04-06,D0021,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003507,2023-04-06,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003508,2023-04-06,D0027,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003509,2023-04-06,D0029,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003510,2023-04-06,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003511,2023-04-06,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003512,2023-04-06,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003513,2023-04-06,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003514,2023-04-06,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003515,2023-04-06,D0035,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003516,2023-04-06,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003517,2023-04-06,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003518,2023-04-06,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003519,2023-04-06,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003520,2023-04-06,D0041,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003521,2023-04-06,D0042,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003522,2023-04-06,D0043,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003523,2023-04-06,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003524,2023-04-06,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003525,2023-04-06,D0048,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003526,2023-04-06,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003527,2023-04-06,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003528,2023-04-07,D0001,17,17,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003529,2023-04-07,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003530,2023-04-07,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003531,2023-04-07,D0005,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003532,2023-04-07,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003533,2023-04-07,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003534,2023-04-07,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003535,2023-04-07,D0009,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003536,2023-04-07,D0010,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003537,2023-04-07,D0011,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003538,2023-04-07,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003539,2023-04-07,D0016,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003540,2023-04-07,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003541,2023-04-07,D0018,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003542,2023-04-07,D0021,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003543,2023-04-07,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003544,2023-04-07,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003545,2023-04-07,D0025,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003546,2023-04-07,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003547,2023-04-07,D0027,16,16,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003548,2023-04-07,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003549,2023-04-07,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003550,2023-04-07,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003551,2023-04-07,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003552,2023-04-07,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003553,2023-04-07,D0035,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003554,2023-04-07,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003555,2023-04-07,D0038,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003556,2023-04-07,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003557,2023-04-07,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003558,2023-04-07,D0042,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003559,2023-04-07,D0043,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003560,2023-04-07,D0045,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003561,2023-04-07,D0046,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003562,2023-04-07,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003563,2023-04-07,D0048,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003564,2023-04-07,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003565,2023-04-07,D0050,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003566,2023-04-08,D0001,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003567,2023-04-08,D0003,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003568,2023-04-08,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003569,2023-04-08,D0005,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003570,2023-04-08,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003571,2023-04-08,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003572,2023-04-08,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003573,2023-04-08,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003574,2023-04-08,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003575,2023-04-08,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003576,2023-04-08,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003577,2023-04-08,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003578,2023-04-08,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003579,2023-04-08,D0018,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003580,2023-04-08,D0021,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003581,2023-04-08,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003582,2023-04-08,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003583,2023-04-08,D0025,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003584,2023-04-08,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003585,2023-04-08,D0027,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003586,2023-04-08,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003587,2023-04-08,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003588,2023-04-08,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003589,2023-04-08,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003590,2023-04-08,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003591,2023-04-08,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003592,2023-04-08,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003593,2023-04-08,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003594,2023-04-08,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003595,2023-04-08,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003596,2023-04-08,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003597,2023-04-08,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003598,2023-04-08,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003599,2023-04-08,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003600,2023-04-08,D0046,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003601,2023-04-08,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003602,2023-04-08,D0048,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003603,2023-04-08,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003604,2023-04-08,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003605,2023-04-09,D0001,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003606,2023-04-09,D0003,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003607,2023-04-09,D0005,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003608,2023-04-09,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003609,2023-04-09,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003610,2023-04-09,D0009,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003611,2023-04-09,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003612,2023-04-09,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003613,2023-04-09,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003614,2023-04-09,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003615,2023-04-09,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003616,2023-04-09,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003617,2023-04-09,D0018,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003618,2023-04-09,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003619,2023-04-09,D0021,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003620,2023-04-09,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003621,2023-04-09,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003622,2023-04-09,D0027,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003623,2023-04-09,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003624,2023-04-09,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003625,2023-04-09,D0032,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003626,2023-04-09,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003627,2023-04-09,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003628,2023-04-09,D0035,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003629,2023-04-09,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003630,2023-04-09,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003631,2023-04-09,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003632,2023-04-09,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003633,2023-04-09,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003634,2023-04-09,D0043,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003635,2023-04-09,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003636,2023-04-09,D0045,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003637,2023-04-09,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003638,2023-04-09,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003639,2023-04-09,D0048,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003640,2023-04-09,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003641,2023-04-09,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003642,2023-04-10,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003643,2023-04-10,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003644,2023-04-10,D0005,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003645,2023-04-10,D0006,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003646,2023-04-10,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003647,2023-04-10,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003648,2023-04-10,D0009,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003649,2023-04-10,D0010,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003650,2023-04-10,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003651,2023-04-10,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003652,2023-04-10,D0016,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003653,2023-04-10,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003654,2023-04-10,D0018,17,17,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003655,2023-04-10,D0021,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003656,2023-04-10,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003657,2023-04-10,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003658,2023-04-10,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003659,2023-04-10,D0027,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003660,2023-04-10,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003661,2023-04-10,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003662,2023-04-10,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003663,2023-04-10,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003664,2023-04-10,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003665,2023-04-10,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003666,2023-04-10,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003667,2023-04-10,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003668,2023-04-10,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003669,2023-04-10,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003670,2023-04-10,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003671,2023-04-10,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003672,2023-04-10,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003673,2023-04-10,D0042,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003674,2023-04-10,D0043,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003675,2023-04-10,D0046,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003676,2023-04-10,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003677,2023-04-10,D0048,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003678,2023-04-10,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003679,2023-04-10,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003680,2023-04-11,D0001,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003681,2023-04-11,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003682,2023-04-11,D0005,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003683,2023-04-11,D0006,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003684,2023-04-11,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003685,2023-04-11,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003686,2023-04-11,D0009,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003687,2023-04-11,D0010,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003688,2023-04-11,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003689,2023-04-11,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003690,2023-04-11,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003691,2023-04-11,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003692,2023-04-11,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003693,2023-04-11,D0016,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003694,2023-04-11,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003695,2023-04-11,D0018,13,13,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003696,2023-04-11,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003697,2023-04-11,D0021,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003698,2023-04-11,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003699,2023-04-11,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003700,2023-04-11,D0027,15,15,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003701,2023-04-11,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003702,2023-04-11,D0030,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00003703,2023-04-11,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
